read_id,original_length,post_quality_length,post_adapter_length,final_length,quality_bases_removed,adapter_bases_removed,total_bases_removed,status
SRR13921545.1625,100,100,100,100,0,0,0,retained
SRR13921545.1626,100,100,100,100,0,0,0,retained
SRR13921545.1627,100,100,100,100,0,0,0,retained
SRR13921545.1628,100,100,100,100,0,0,0,retained
SRR13921545.1629,100,100,100,100,0,0,0,retained
SRR13921545.1630,100,100,100,100,0,0,0,retained
SRR13921545.1631,100,100,100,100,0,0,0,retained
SRR13921545.1632,100,100,100,100,0,0,0,retained
SRR13921545.1633,100,100,100,100,0,0,0,retained
SRR13921545.1634,100,100,100,100,0,0,0,retained
SRR13921545.1635,100,100,100,100,0,0,0,retained
SRR13921545.1636,100,100,100,100,0,0,0,retained
SRR13921545.1637,100,100,100,100,0,0,0,retained
SRR13921545.1638,100,100,100,100,0,0,0,retained
SRR13921545.1639,100,100,100,100,0,0,0,retained
SRR13921545.1640,100,100,100,100,0,0,0,retained
SRR13921545.1641,100,100,100,100,0,0,0,retained
SRR13921545.1642,100,100,100,100,0,0,0,retained
SRR13921545.1643,100,100,100,100,0,0,0,retained
SRR13921545.1644,100,100,100,100,0,0,0,retained
SRR13921545.1645,100,100,100,100,0,0,0,retained
SRR13921545.1646,100,100,100,100,0,0,0,retained
SRR13921545.1647,100,100,100,100,0,0,0,retained
SRR13921545.1648,100,100,100,100,0,0,0,retained
SRR13921545.1649,100,100,100,100,0,0,0,retained
SRR13921545.1650,100,100,100,100,0,0,0,retained
SRR13921545.1651,100,100,100,100,0,0,0,retained
SRR13921545.1652,100,100,100,100,0,0,0,retained
SRR13921545.1653,100,100,100,100,0,0,0,retained
SRR13921545.1654,100,100,100,100,0,0,0,retained
SRR13921545.1655,100,100,100,100,0,0,0,retained
SRR13921545.1656,100,100,100,100,0,0,0,retained
SRR13921545.1657,100,100,100,100,0,0,0,retained
SRR13921545.1658,100,100,100,100,0,0,0,retained
SRR13921545.1659,100,100,100,100,0,0,0,retained
SRR13921545.1660,100,100,100,100,0,0,0,retained
SRR13921545.1661,100,100,100,100,0,0,0,retained
SRR13921545.1662,100,100,100,100,0,0,0,retained
SRR13921545.1663,100,100,100,100,0,0,0,retained
SRR13921545.1664,100,100,100,100,0,0,0,retained
SRR13921545.1665,100,100,100,100,0,0,0,retained
SRR13921545.1666,100,100,100,100,0,0,0,retained
SRR13921545.1667,100,100,100,100,0,0,0,retained
SRR13921545.1668,100,100,100,100,0,0,0,retained
SRR13921545.1669,100,100,100,100,0,0,0,retained
SRR13921545.1670,100,100,100,100,0,0,0,retained
SRR13921545.1671,100,100,100,100,0,0,0,retained
SRR13921545.1672,100,100,100,100,0,0,0,retained
SRR13921545.1673,100,100,100,100,0,0,0,retained
SRR13921545.1674,100,100,100,100,0,0,0,retained
SRR13921545.1675,100,100,100,100,0,0,0,retained
SRR13921545.1676,100,100,100,100,0,0,0,retained
SRR13921545.1677,100,100,100,100,0,0,0,retained
SRR13921545.1678,100,100,100,100,0,0,0,retained
SRR13921545.1679,100,100,78,78,0,22,22,retained
SRR13921545.1680,100,100,100,100,0,0,0,retained
SRR13921545.1681,100,100,100,100,0,0,0,retained
SRR13921545.1682,100,100,100,100,0,0,0,retained
SRR13921545.1683,100,100,100,100,0,0,0,retained
SRR13921545.1684,100,100,100,100,0,0,0,retained
SRR13921545.1685,100,100,100,100,0,0,0,retained
SRR13921545.1686,100,100,91,91,0,9,9,retained
SRR13921545.1687,100,100,100,100,0,0,0,retained
SRR13921545.1688,100,100,100,100,0,0,0,retained
SRR13921545.1689,100,100,100,100,0,0,0,retained
SRR13921545.1690,100,100,100,100,0,0,0,retained
SRR13921545.1691,100,100,100,100,0,0,0,retained
SRR13921545.1692,100,100,100,100,0,0,0,retained
SRR13921545.1693,100,100,100,100,0,0,0,retained
SRR13921545.1694,100,100,100,100,0,0,0,retained
SRR13921545.1695,100,100,100,100,0,0,0,retained
SRR13921545.1696,100,100,100,100,0,0,0,retained
SRR13921545.1697,100,100,100,100,0,0,0,retained
SRR13921545.1698,100,100,100,100,0,0,0,retained
SRR13921545.1699,100,100,100,100,0,0,0,retained
SRR13921545.1700,100,100,100,100,0,0,0,retained
SRR13921545.1701,100,100,100,100,0,0,0,retained
SRR13921545.1702,100,100,100,100,0,0,0,retained
SRR13921545.1703,100,100,100,100,0,0,0,retained
SRR13921545.1704,100,100,100,100,0,0,0,retained
SRR13921545.1705,100,100,100,100,0,0,0,retained
SRR13921545.1706,100,100,100,100,0,0,0,retained
SRR13921545.1707,100,100,100,100,0,0,0,retained
SRR13921545.1708,100,100,100,100,0,0,0,retained
SRR13921545.1709,100,100,100,100,0,0,0,retained
SRR13921545.1710,100,100,100,100,0,0,0,retained
SRR13921545.1711,100,100,100,100,0,0,0,retained
SRR13921545.1712,100,100,87,87,0,13,13,retained
SRR13921545.1713,100,100,100,100,0,0,0,retained
SRR13921545.1714,100,100,100,100,0,0,0,retained
SRR13921545.1715,100,100,100,100,0,0,0,retained
SRR13921545.1716,100,100,100,100,0,0,0,retained
SRR13921545.1717,100,100,100,100,0,0,0,retained
SRR13921545.1718,100,100,100,100,0,0,0,retained
SRR13921545.1719,100,100,100,100,0,0,0,retained
SRR13921545.1720,100,100,100,100,0,0,0,retained
SRR13921545.1721,100,100,100,100,0,0,0,retained
SRR13921545.1722,100,100,100,100,0,0,0,retained
SRR13921545.1723,100,100,100,100,0,0,0,retained
SRR13921545.1724,100,100,100,100,0,0,0,retained
SRR13921545.1725,100,100,100,100,0,0,0,retained
SRR13921545.1726,100,100,100,100,0,0,0,retained
SRR13921545.1727,100,100,100,100,0,0,0,retained
SRR13921545.1728,100,100,100,100,0,0,0,retained
SRR13921545.1729,100,99,99,99,1,0,1,retained
SRR13921545.1730,100,100,84,84,0,16,16,retained
SRR13921545.1731,100,100,100,100,0,0,0,retained
SRR13921545.1732,100,100,100,100,0,0,0,retained
SRR13921545.1733,100,100,100,100,0,0,0,retained
SRR13921545.1734,100,100,100,100,0,0,0,retained
SRR13921545.1735,100,100,100,100,0,0,0,retained
SRR13921545.1736,100,100,100,100,0,0,0,retained
SRR13921545.1737,100,100,100,100,0,0,0,retained
SRR13921545.1738,100,100,100,100,0,0,0,retained
SRR13921545.1739,100,100,100,100,0,0,0,retained
SRR13921545.1740,100,100,100,100,0,0,0,retained
SRR13921545.1741,100,100,100,100,0,0,0,retained
SRR13921545.1742,100,100,100,100,0,0,0,retained
SRR13921545.1743,100,100,100,100,0,0,0,retained
SRR13921545.1744,100,100,100,100,0,0,0,retained
SRR13921545.1745,100,100,100,100,0,0,0,retained
SRR13921545.1746,100,100,100,100,0,0,0,retained
SRR13921545.1747,100,100,100,100,0,0,0,retained
SRR13921545.1748,100,100,100,100,0,0,0,retained
SRR13921545.1749,100,100,100,100,0,0,0,retained
SRR13921545.1750,100,100,100,100,0,0,0,retained
SRR13921545.1751,100,100,100,100,0,0,0,retained
SRR13921545.1752,100,100,100,100,0,0,0,retained
SRR13921545.1753,100,100,100,100,0,0,0,retained
SRR13921545.1754,100,100,100,100,0,0,0,retained
SRR13921545.1755,100,100,100,100,0,0,0,retained
SRR13921545.1756,100,100,100,100,0,0,0,retained
SRR13921545.1757,100,100,100,100,0,0,0,retained
SRR13921545.1758,100,100,100,100,0,0,0,retained
SRR13921545.1759,100,100,100,100,0,0,0,retained
SRR13921545.1760,100,100,100,100,0,0,0,retained
SRR13921545.1761,100,100,100,100,0,0,0,retained
SRR13921545.1762,100,100,100,100,0,0,0,retained
SRR13921545.1763,100,100,100,100,0,0,0,retained
SRR13921545.1764,100,100,100,100,0,0,0,retained
SRR13921545.1765,100,100,100,100,0,0,0,retained
SRR13921545.1766,100,100,100,100,0,0,0,retained
SRR13921545.1767,100,100,100,100,0,0,0,retained
SRR13921545.1768,100,100,100,100,0,0,0,retained
SRR13921545.1769,100,100,100,100,0,0,0,retained
SRR13921545.1770,100,100,100,100,0,0,0,retained
SRR13921545.1771,100,100,100,100,0,0,0,retained
SRR13921545.1772,100,100,100,100,0,0,0,retained
SRR13921545.1773,100,100,100,100,0,0,0,retained
SRR13921545.1774,100,100,100,100,0,0,0,retained
SRR13921545.1775,100,100,100,100,0,0,0,retained
SRR13921545.1776,100,100,100,100,0,0,0,retained
SRR13921545.1777,100,100,100,100,0,0,0,retained
SRR13921545.1778,100,100,100,100,0,0,0,retained
SRR13921545.1779,100,100,100,100,0,0,0,retained
SRR13921545.1780,100,100,100,100,0,0,0,retained
SRR13921545.1781,100,100,100,100,0,0,0,retained
SRR13921545.1782,100,100,100,100,0,0,0,retained
SRR13921545.1783,100,100,100,100,0,0,0,retained
SRR13921545.1784,100,100,100,100,0,0,0,retained
SRR13921545.1785,100,100,100,100,0,0,0,retained
SRR13921545.1786,100,100,100,100,0,0,0,retained
SRR13921545.1787,100,100,100,100,0,0,0,retained
SRR13921545.1788,100,100,100,100,0,0,0,retained
SRR13921545.1789,100,100,100,100,0,0,0,retained
SRR13921545.1790,100,100,100,100,0,0,0,retained
SRR13921545.1791,100,100,100,100,0,0,0,retained
SRR13921545.1792,100,100,100,100,0,0,0,retained
SRR13921545.1793,100,100,100,100,0,0,0,retained
SRR13921545.1794,100,100,100,100,0,0,0,retained
SRR13921545.1795,100,100,100,100,0,0,0,retained
SRR13921545.1796,100,100,100,100,0,0,0,retained
SRR13921545.1797,100,100,100,100,0,0,0,retained
SRR13921545.1798,100,100,100,100,0,0,0,retained
SRR13921545.1799,100,100,100,100,0,0,0,retained
SRR13921545.1800,100,100,100,100,0,0,0,retained
SRR13921545.1801,100,100,100,100,0,0,0,retained
SRR13921545.1802,100,100,100,100,0,0,0,retained
SRR13921545.1803,100,100,100,100,0,0,0,retained
SRR13921545.1804,100,100,100,100,0,0,0,retained
SRR13921545.1805,100,100,100,100,0,0,0,retained
SRR13921545.1806,100,100,100,100,0,0,0,retained
SRR13921545.1807,100,100,100,100,0,0,0,retained
SRR13921545.1808,100,100,100,100,0,0,0,retained
SRR13921545.1809,100,100,100,100,0,0,0,retained
SRR13921545.1810,100,100,100,100,0,0,0,retained
SRR13921545.1811,100,100,100,100,0,0,0,retained
SRR13921545.1812,100,100,100,100,0,0,0,retained
SRR13921545.1813,100,100,100,100,0,0,0,retained
SRR13921545.1814,100,100,100,100,0,0,0,retained
SRR13921545.1815,100,100,100,100,0,0,0,retained
SRR13921545.1816,100,100,100,100,0,0,0,retained
SRR13921545.1817,100,100,100,100,0,0,0,retained
SRR13921545.1818,100,100,100,100,0,0,0,retained
SRR13921545.1819,100,100,100,100,0,0,0,retained
SRR13921545.1820,100,100,100,100,0,0,0,retained
SRR13921545.1821,100,100,100,100,0,0,0,retained
SRR13921545.1822,100,100,100,100,0,0,0,retained
SRR13921545.1823,100,100,100,100,0,0,0,retained
SRR13921545.1824,100,100,100,100,0,0,0,retained
SRR13921545.1825,100,100,100,100,0,0,0,retained
SRR13921545.1826,100,100,100,100,0,0,0,retained
SRR13921545.1827,100,100,100,100,0,0,0,retained
SRR13921545.1828,100,100,100,100,0,0,0,retained
SRR13921545.1829,100,100,100,100,0,0,0,retained
SRR13921545.1830,100,100,100,100,0,0,0,retained
SRR13921545.1831,100,100,100,100,0,0,0,retained
SRR13921545.1832,100,100,100,100,0,0,0,retained
SRR13921545.1833,100,100,100,100,0,0,0,retained
SRR13921545.1834,100,100,100,100,0,0,0,retained
SRR13921545.1835,100,100,100,100,0,0,0,retained
SRR13921545.1836,100,100,100,100,0,0,0,retained
SRR13921545.1837,100,100,100,100,0,0,0,retained
SRR13921545.1838,100,100,100,100,0,0,0,retained
SRR13921545.1839,100,100,100,100,0,0,0,retained
SRR13921545.1840,100,100,100,100,0,0,0,retained
SRR13921545.1841,100,100,100,100,0,0,0,retained
SRR13921545.1842,100,100,100,100,0,0,0,retained
SRR13921545.1843,100,100,100,100,0,0,0,retained
SRR13921545.1844,100,100,100,100,0,0,0,retained
SRR13921545.1845,100,100,100,100,0,0,0,retained
SRR13921545.1846,100,100,100,100,0,0,0,retained
SRR13921545.1847,100,100,100,100,0,0,0,retained
SRR13921545.1848,100,100,100,100,0,0,0,retained
SRR13921545.1849,100,100,100,100,0,0,0,retained
SRR13921545.1850,100,100,100,100,0,0,0,retained
SRR13921545.1851,100,99,99,99,1,0,1,retained
SRR13921545.1852,100,100,100,100,0,0,0,retained
SRR13921545.1853,100,100,100,100,0,0,0,retained
SRR13921545.1854,100,100,100,100,0,0,0,retained
SRR13921545.1855,100,100,100,100,0,0,0,retained
SRR13921545.1856,100,100,100,100,0,0,0,retained
SRR13921545.1857,100,100,100,100,0,0,0,retained
SRR13921545.1858,100,100,100,100,0,0,0,retained
SRR13921545.1859,100,100,100,100,0,0,0,retained
SRR13921545.1860,100,100,100,100,0,0,0,retained
SRR13921545.1861,100,100,100,100,0,0,0,retained
SRR13921545.1862,100,100,100,100,0,0,0,retained
SRR13921545.1863,100,100,100,100,0,0,0,retained
SRR13921545.1864,100,100,100,100,0,0,0,retained
SRR13921545.1865,100,100,100,100,0,0,0,retained
SRR13921545.1866,100,100,100,100,0,0,0,retained
SRR13921545.1867,100,100,100,100,0,0,0,retained
SRR13921545.1868,100,100,100,100,0,0,0,retained
SRR13921545.1869,100,100,100,100,0,0,0,retained
SRR13921545.1870,100,100,100,100,0,0,0,retained
SRR13921545.1871,100,100,100,100,0,0,0,retained
SRR13921545.1872,100,100,100,100,0,0,0,retained
SRR13921545.1873,100,100,100,100,0,0,0,retained
SRR13921545.1874,100,100,100,100,0,0,0,retained
SRR13921545.1875,100,100,100,100,0,0,0,retained
SRR13921545.1876,100,100,100,100,0,0,0,retained
SRR13921545.1877,100,100,100,100,0,0,0,retained
SRR13921545.1878,100,100,100,100,0,0,0,retained
SRR13921545.1879,100,100,100,100,0,0,0,retained
SRR13921545.1880,100,100,100,100,0,0,0,retained
SRR13921545.1881,100,100,100,100,0,0,0,retained
SRR13921545.1882,100,100,100,100,0,0,0,retained
SRR13921545.1883,100,100,100,100,0,0,0,retained
SRR13921545.1884,100,100,100,100,0,0,0,retained
SRR13921545.1885,100,100,100,100,0,0,0,retained
SRR13921545.1886,100,100,100,100,0,0,0,retained
SRR13921545.1887,100,100,100,100,0,0,0,retained
SRR13921545.1888,100,100,100,100,0,0,0,retained
SRR13921545.1889,100,100,100,100,0,0,0,retained
SRR13921545.1890,100,100,100,100,0,0,0,retained
SRR13921545.1891,100,100,100,100,0,0,0,retained
SRR13921545.1892,100,100,100,100,0,0,0,retained
SRR13921545.1893,100,100,100,100,0,0,0,retained
SRR13921545.1894,100,100,100,100,0,0,0,retained
SRR13921545.1895,100,100,100,100,0,0,0,retained
SRR13921545.1896,100,100,100,100,0,0,0,retained
SRR13921545.1897,100,100,100,100,0,0,0,retained
SRR13921545.1898,100,100,100,100,0,0,0,retained
SRR13921545.1899,100,100,100,100,0,0,0,retained
SRR13921545.1900,100,100,100,100,0,0,0,retained
SRR13921545.1901,100,100,100,100,0,0,0,retained
SRR13921545.1902,100,100,100,100,0,0,0,retained
SRR13921545.1903,100,100,100,100,0,0,0,retained
SRR13921545.1904,100,100,100,100,0,0,0,retained
SRR13921545.1905,100,100,100,100,0,0,0,retained
SRR13921545.1906,100,100,100,100,0,0,0,retained
SRR13921545.1907,100,100,100,100,0,0,0,retained
SRR13921545.1908,100,100,100,100,0,0,0,retained
SRR13921545.1909,100,100,100,100,0,0,0,retained
SRR13921545.1910,100,100,100,100,0,0,0,retained
SRR13921545.1911,100,100,100,100,0,0,0,retained
SRR13921545.1912,100,100,100,100,0,0,0,retained
SRR13921545.1913,100,100,100,100,0,0,0,retained
SRR13921545.1914,100,100,100,100,0,0,0,retained
SRR13921545.1915,100,100,100,100,0,0,0,retained
SRR13921545.1916,100,100,100,100,0,0,0,retained
SRR13921545.1917,100,99,99,99,1,0,1,retained
SRR13921545.1918,100,100,100,100,0,0,0,retained
SRR13921545.1919,100,100,100,100,0,0,0,retained
SRR13921545.1920,100,100,100,100,0,0,0,retained
SRR13921545.1921,100,100,100,100,0,0,0,retained
SRR13921545.1922,100,100,100,100,0,0,0,retained
SRR13921545.1923,100,100,100,100,0,0,0,retained
SRR13921545.1924,100,100,100,100,0,0,0,retained
SRR13921545.1925,100,100,100,100,0,0,0,retained
SRR13921545.1926,100,100,100,100,0,0,0,retained
SRR13921545.1927,100,100,100,100,0,0,0,retained
SRR13921545.1928,100,100,100,100,0,0,0,retained
SRR13921545.1929,100,100,100,100,0,0,0,retained
SRR13921545.1930,100,100,100,100,0,0,0,retained
SRR13921545.1931,100,100,100,100,0,0,0,retained
SRR13921545.1932,100,100,100,100,0,0,0,retained
SRR13921545.1933,100,100,100,100,0,0,0,retained
SRR13921545.1934,100,100,100,100,0,0,0,retained
SRR13921545.1935,100,100,100,100,0,0,0,retained
SRR13921545.1936,100,100,100,100,0,0,0,retained
SRR13921545.1937,100,100,100,100,0,0,0,retained
SRR13921545.1938,100,100,100,100,0,0,0,retained
SRR13921545.1939,100,100,100,100,0,0,0,retained
SRR13921545.1940,100,100,100,100,0,0,0,retained
SRR13921545.1941,100,100,100,100,0,0,0,retained
SRR13921545.1942,100,100,100,100,0,0,0,retained
SRR13921545.1943,100,100,100,100,0,0,0,retained
SRR13921545.1944,100,100,100,100,0,0,0,retained
SRR13921545.1945,100,100,100,100,0,0,0,retained
SRR13921545.1946,100,100,100,100,0,0,0,retained
SRR13921545.1947,100,100,100,100,0,0,0,retained
SRR13921545.1948,100,100,100,100,0,0,0,retained
SRR13921545.1949,100,100,100,100,0,0,0,retained
SRR13921545.1950,100,100,100,100,0,0,0,retained
SRR13921545.1951,100,100,100,100,0,0,0,retained
SRR13921545.1952,100,100,100,100,0,0,0,retained
SRR13921545.1953,100,100,100,100,0,0,0,retained
SRR13921545.1954,100,100,100,100,0,0,0,retained
SRR13921545.1955,100,100,100,100,0,0,0,retained
SRR13921545.1956,100,100,100,100,0,0,0,retained
SRR13921545.1957,100,100,100,100,0,0,0,retained
SRR13921545.1958,100,100,100,100,0,0,0,retained
SRR13921545.1959,100,100,100,100,0,0,0,retained
SRR13921545.1960,100,100,100,100,0,0,0,retained
SRR13921545.1961,100,100,100,100,0,0,0,retained
SRR13921545.1962,100,100,100,100,0,0,0,retained
SRR13921545.1963,100,100,100,100,0,0,0,retained
SRR13921545.1964,100,100,100,100,0,0,0,retained
SRR13921545.1965,100,100,100,100,0,0,0,retained
SRR13921545.1966,100,100,100,100,0,0,0,retained
SRR13921545.1967,100,100,100,100,0,0,0,retained
SRR13921545.1968,100,100,100,100,0,0,0,retained
SRR13921545.1969,100,100,100,100,0,0,0,retained
SRR13921545.1970,100,100,100,100,0,0,0,retained
SRR13921545.1971,100,99,99,99,1,0,1,retained
SRR13921545.1972,100,100,100,100,0,0,0,retained
SRR13921545.1973,100,100,100,100,0,0,0,retained
SRR13921545.1974,100,100,100,100,0,0,0,retained
SRR13921545.1975,100,100,100,100,0,0,0,retained
SRR13921545.1976,100,100,100,100,0,0,0,retained
SRR13921545.1977,100,100,100,100,0,0,0,retained
SRR13921545.1978,100,100,100,100,0,0,0,retained
SRR13921545.1979,100,100,100,100,0,0,0,retained
SRR13921545.1980,100,100,100,100,0,0,0,retained
SRR13921545.1981,100,100,100,100,0,0,0,retained
SRR13921545.1982,100,100,100,100,0,0,0,retained
SRR13921545.1983,100,100,100,100,0,0,0,retained
SRR13921545.1984,100,100,100,100,0,0,0,retained
SRR13921545.1985,100,100,100,100,0,0,0,retained
SRR13921545.1986,100,100,100,100,0,0,0,retained
SRR13921545.1987,100,100,100,100,0,0,0,retained
SRR13921545.1988,100,100,100,100,0,0,0,retained
SRR13921545.1989,100,100,100,100,0,0,0,retained
SRR13921545.1990,100,100,100,100,0,0,0,retained
SRR13921545.1991,100,100,100,100,0,0,0,retained
SRR13921545.1992,100,100,100,100,0,0,0,retained
SRR13921545.1993,100,100,100,100,0,0,0,retained
SRR13921545.1994,100,100,100,100,0,0,0,retained
SRR13921545.1995,100,100,100,100,0,0,0,retained
SRR13921545.1996,100,100,100,100,0,0,0,retained
SRR13921545.1997,100,100,100,100,0,0,0,retained
SRR13921545.1998,100,100,100,100,0,0,0,retained
SRR13921545.1999,100,100,100,100,0,0,0,retained
SRR13921545.2000,100,100,100,100,0,0,0,retained
SRR13921545.2001,100,100,100,100,0,0,0,retained
SRR13921545.2002,100,100,100,100,0,0,0,retained
SRR13921545.2003,100,100,100,100,0,0,0,retained
SRR13921545.2004,100,99,99,99,1,0,1,retained
SRR13921545.2005,100,100,100,100,0,0,0,retained
SRR13921545.2006,100,100,100,100,0,0,0,retained
SRR13921545.2007,100,100,100,100,0,0,0,retained
SRR13921545.2008,100,100,100,100,0,0,0,retained
SRR13921545.2009,100,100,100,100,0,0,0,retained
SRR13921545.2010,100,100,100,100,0,0,0,retained
SRR13921545.2011,100,100,100,100,0,0,0,retained
SRR13921545.2012,100,100,100,100,0,0,0,retained
SRR13921545.2013,100,100,100,100,0,0,0,retained
SRR13921545.2014,100,100,100,100,0,0,0,retained
SRR13921545.2015,100,100,100,100,0,0,0,retained
SRR13921545.2016,100,100,100,100,0,0,0,retained
SRR13921545.2017,100,100,100,100,0,0,0,retained
SRR13921545.2018,100,100,100,100,0,0,0,retained
SRR13921545.2019,100,100,100,100,0,0,0,retained
SRR13921545.2020,100,100,100,100,0,0,0,retained
SRR13921545.2021,100,100,100,100,0,0,0,retained
SRR13921545.2022,100,100,100,100,0,0,0,retained
SRR13921545.2023,100,100,100,100,0,0,0,retained
SRR13921545.2024,100,100,100,100,0,0,0,retained
SRR13921545.2025,100,100,100,100,0,0,0,retained
SRR13921545.2026,100,100,100,100,0,0,0,retained
SRR13921545.2027,100,100,100,100,0,0,0,retained
SRR13921545.2028,100,100,100,100,0,0,0,retained
SRR13921545.2029,100,100,100,100,0,0,0,retained
SRR13921545.2030,100,100,100,100,0,0,0,retained
SRR13921545.2031,100,100,100,100,0,0,0,retained
SRR13921545.2032,100,100,100,100,0,0,0,retained
SRR13921545.2033,100,100,100,100,0,0,0,retained
SRR13921545.2034,100,100,100,100,0,0,0,retained
SRR13921545.2035,100,100,100,100,0,0,0,retained
SRR13921545.2036,100,100,100,100,0,0,0,retained
SRR13921545.2037,100,100,100,100,0,0,0,retained
SRR13921545.2038,100,100,100,100,0,0,0,retained
SRR13921545.2039,100,100,100,100,0,0,0,retained
SRR13921545.2040,100,100,100,100,0,0,0,retained
SRR13921545.2041,100,100,100,100,0,0,0,retained
SRR13921545.2042,100,100,100,100,0,0,0,retained
SRR13921545.2043,100,100,100,100,0,0,0,retained
SRR13921545.2044,100,100,100,100,0,0,0,retained
SRR13921545.2045,100,100,100,100,0,0,0,retained
SRR13921545.2046,100,100,100,100,0,0,0,retained
SRR13921545.2047,100,100,100,100,0,0,0,retained
